lb	mle	ub	ce	Z	cZ
Mthfd2	-0.556995159938004	0.985452975274938	2.35651798435311	0	1.23682121798704	0.913784412075242
Tex261	-2.3993637658868	-0.814069849140163	0.471303596870622	0	-1.23627865123156	-0.913679846685087
Uba3	-2.31367220281942	-0.856915630673857	0.471303596870622	0	-1.23624225334112	-0.913679846685087
Usp16	-2.27082642128572	-0.771224067606471	0.42845781533693	0	-1.23621711599873	-0.913679846685087
2700078E11Rik	-2.31367220281942	-0.728378286072777	0.42845781533693	0	-1.23583587540841	-0.913432826605765
1190002N15Rik	-2.9992047073585	-1.11399031987602	0.599840941471703	0	-1.23493987148511	-0.912689054539414
Ccdc104	-2.18513485821834	-0.771224067606471	0.42845781533693	0	-1.23470942821421	-0.912689054539414
Slc12a6	-3.0420504888922	-1.07114453834232	0.599840941471703	0	-1.23468990607596	-0.912689054539414
Tars	-0.471303596870618	0.814069849140166	1.92806016901618	0	1.2325985732014	0.910425704010829
Cad	-2.78497579969004	-0.942607193741243	0.514149378404316	0	-1.23124286280822	-0.909029592483934
Mpp6	-0.556995159938004	0.942607193741247	2.22798063975203	0	1.22897750296598	0.906560431360285
Gnb5	-3.21343361502697	-0.814069849140163	0.514149378404316	0	-1.22852157443468	-0.906225505697714
Cenpc1	-0.771224067606471	1.15683610140971	2.69928423662265	0	1.22818393221994	0.90603010023084
Rnf2	-0.642686723005391	1.02829875680863	2.31367220281942	0	1.2275655133522	0.905709067550439
Smap1	-2.27082642128572	-0.814069849140163	0.42845781533693	0	-1.22743708653766	-0.905709067550439
r_(CA)n	-1.67098547981402	-0.642686723005391	0.342766252269544	0	-1.22739594990685	-0.905709067550439
Lypla2	-2.82782158122373	-0.942607193741243	0.514149378404316	0	-1.22680606672785	-0.905383124475739
Rwdd1	-2.27082642128572	-0.814069849140163	0.471303596870622	0	-1.22677582220396	-0.905383124475739
Vps41	-3.25627939656066	-1.11399031987602	0.642686723005394	0	-1.22590215143202	-0.904805577913288
Mll2	-2.91351314429112	-0.899761412207549	0.514149378404316	0	-1.22588484280383	-0.904805577913288
Klhdc3	-0.556995159938004	0.856915630673861	2.05659751361726	0	1.22577057290443	0.904805577913288
Dcaf17	-0.856915630673857	2.05659751361726	3.59904564883022	0	1.22482355763699	0.904056320156884
Acer3	-2.95635892582481	-1.07114453834232	0.599840941471703	0	-1.22462169282142	-0.904056320156884
Jmjd1c	-0.599840941471699	1.07114453834232	2.4422095474205	0	1.22461977067967	0.904056320156884
Aldoa	-1.97090595054987	-0.771224067606471	0.42845781533693	0	-1.22321322932567	-0.902600708325802
Bat3	-2.3993637658868	-0.771224067606471	0.471303596870622	0	-1.22158328894116	-0.901260701165965
Srxn1	-2.87066736275743	-0.942607193741243	0.556995159938008	0	-1.22156499611138	-0.901260701165965
Gng5	-1.75667704288141	-0.685532504539085	0.385612033803236	0	-1.22156121345282	-0.901260701165965
Sec23a	-2.3993637658868	-0.856915630673857	0.514149378404316	0	-1.22069719082346	-0.900605823693238
Atpif1	-0.428457815336927	0.685532504539089	1.71383126134772	0	1.22059256196735	0.900605823693238
Ndufab1	-0.514149378404313	0.856915630673861	2.09944329515095	0	1.22022461183488	0.900605823693238
Acsl5	-2.52790111048788	-0.814069849140163	0.471303596870622	0	-1.22021330939256	-0.900605823693238
Ate1	-2.44220954742049	-0.814069849140163	0.471303596870622	0	-1.22014709843757	-0.900605823693238
Vhl	-2.44220954742049	-0.856915630673857	0.514149378404316	0	-1.21961479396433	-0.900296111216736
Abhd13	-3.0420504888922	-0.899761412207549	0.514149378404316	0	-1.21954105363036	-0.900296111216736
Rfwd3	-0.599840941471699	0.942607193741247	2.3993637658868	0	1.21902431378634	0.899916558251098
Epb4.1l2	-2.48505532895419	-0.899761412207549	0.514149378404316	0	-1.21887579577674	-0.899916558251098
Pikfyve	-0.899761412207549	1.88521438748249	3.55619986729651	0	1.21842995281025	0.899593382238178
r_L1MB8	-0.685532504539085	1.02829875680863	2.3993637658868	0	1.21794015638756	0.89921842396828
Stk16	-2.69928423662265	-0.856915630673857	0.471303596870622	0	-1.21670086453542	-0.897960492090773
Rab40c	-2.48505532895419	-0.856915630673857	0.471303596870622	0	-1.21599472333381	-0.897379377519949
Hbp1	-2.35651798435311	-0.814069849140163	0.471303596870622	0	-1.21581958257986	-0.897379377519949
Slc25a1	-2.31367220281942	-0.728378286072777	0.42845781533693	0	-1.21563406981218	-0.897379377519949
Pabpn1	-1.7995228244151	-0.685532504539085	0.385612033803236	0	-1.21552150606561	-0.897379377519949
Ubb	-0.428457815336927	0.685532504539089	1.75667704288141	0	1.21513767164569	0.897129229129592
Acly	-1.84236860594879	-0.685532504539085	0.385612033803236	0	-1.21491685957858	-0.897071068329272
Ube2o	-2.74213001815634	-0.899761412207549	0.514149378404316	0	-1.21471063759451	-0.897030056362272
Herc2	-2.52790111048788	-0.814069849140163	0.471303596870622	0	-1.21356965898569	-0.895888220654642
Cul4a	-2.48505532895419	-0.814069849140163	0.471303596870622	0	-1.21317774796071	-0.895628549709089
Nme4	-2.31367220281942	-0.856915630673857	0.514149378404316	0	-1.21296196433422	-0.89557627455287
Senp3	-2.18513485821834	-0.771224067606471	0.471303596870622	0	-1.21255817235257	-0.89530258803377
Wdr77	-0.471303596870618	0.771224067606475	1.88521438748249	0	1.21057911242028	0.893173861540807
Yeats4	-2.3993637658868	-0.856915630673857	0.514149378404316	0	-1.21037811405674	-0.893139072574161
Gfer	-2.91351314429112	-0.899761412207549	0.514149378404316	0	-1.20946946798998	-0.892270902502475
Abcf2	-0.471303596870618	0.771224067606475	1.8423686059488	0	1.20627363760712	0.888708553003876
C330019G07Rik	-0.771224067606471	1.07114453834232	2.31367220281942	0	1.20593873232686	0.888516245398373
Pom121	-2.61359267355527	-0.856915630673857	0.514149378404316	0	-1.20431457110209	-0.886911238113924
Tmem47	-1.15683610140971	1.24252766447709	2.69928423662265	0	1.20423302076471	0.886911238113924
Tmcc3	-2.48505532895419	-0.856915630673857	0.514149378404316	0	-1.20363177196021	-0.886523850897235
Acd	-0.685532504539085	0.985452975274938	2.18513485821834	0	1.20356082521417	0.886523850897235
r_MTEb	-2.18513485821834	-0.771224067606471	0.471303596870622	0	-1.20175044745557	-0.884593305258072
r_Lx5	-0.428457815336927	0.642686723005394	1.71383126134772	0	1.20150401013422	0.88450530867468
Fam133b	-2.57074689202157	-0.942607193741243	0.556995159938008	0	-1.20113592447044	-0.884273974020121
D730040F13Rik	-2.87066736275743	-0.814069849140163	0.514149378404316	0	-1.20093583403877	-0.884240527809154
Bptf	-0.471303596870618	0.72837828607278	1.8423686059488	0	1.20019389518823	0.88360263982121
Kdm2a	-2.35651798435311	-0.771224067606471	0.471303596870622	0	-1.20005096561409	-0.88360263982121
Nf1	-2.3993637658868	-0.771224067606471	0.471303596870622	0	-1.19953447494501	-0.883196465408494
Ankle2	-2.52790111048788	-0.856915630673857	0.514149378404316	0	-1.19891668686847	-0.882670983707413
Synj1	-2.87066736275743	-0.985452975274935	0.556995159938008	0	-1.19833418056635	-0.882187066750542
Srsf9	-2.3993637658868	-0.771224067606471	0.471303596870622	0	-1.19708675200876	-0.880919971599735
Senp6	-2.48505532895419	-0.771224067606471	0.471303596870622	0	-1.19665715121794	-0.880616190096466
Mospd1	-3.64189143036388	-0.814069849140163	0.514149378404316	0	-1.19528085660372	-0.87919728373216
Polr2b	-0.599840941471699	0.899761412207552	2.18513485821834	0	1.19488304985612	0.878946619216084
Csnk2b	-2.09944329515095	-0.771224067606471	0.471303596870622	0	-1.19472459015882	-0.878946619216084
Tsnax	-2.35651798435311	-0.856915630673857	0.514149378404316	0	-1.19433175295334	-0.878686157579946
Uqcrh	-1.67098547981402	-0.642686723005391	0.385612033803236	0	-1.19254351038304	-0.87678209743599
Ube2z	-2.52790111048788	-0.771224067606471	0.471303596870622	0	-1.19237031410307	-0.876780419742438
Git1	-2.31367220281942	-0.771224067606471	0.471303596870622	0	-1.19030890638545	-0.874554442553277
Rnf20	-2.01375173208356	-0.728378286072777	0.471303596870622	0	-1.18904348898907	-0.873266065549263
Rhot1	-2.69928423662265	-0.942607193741243	0.556995159938008	0	-1.18832641084699	-0.872668448908518
Fryl	-2.48505532895419	-0.771224067606471	0.471303596870622	0	-1.1880494931658	-0.872668448908518
Phf20	-0.556995159938004	0.814069849140166	2.01375173208357	0	1.18802053026637	0.872668448908518
Luzp1	-2.18513485821834	-0.771224067606471	0.42845781533693	0	-1.18696736487771	-0.871630231561512
Rab3gap1	-2.44220954742049	-0.856915630673857	0.514149378404316	0	-1.1861758719213	-0.870967030309714
Stx12	-2.22798063975203	-0.771224067606471	0.471303596870622	0	-1.18606061141447	-0.870967030309714
Snx10	-0.556995159938004	0.814069849140166	2.05659751361726	0	1.18565127382372	0.870687306287014
r_MIR	-2.18513485821834	-0.728378286072777	0.471303596870622	0	-1.18487743694343	-0.870315712318169
Slc30a7	-3.17058783349327	-1.24252766447709	0.72837828607278	0	-1.18487477705096	-0.870315712318169
Larp4	-0.556995159938004	0.856915630673861	2.09944329515095	0	1.18482028696708	0.870315712318169
Mrpl32	-0.514149378404313	0.771224067606475	1.92806016901618	0	1.18461806740267	0.87028898267558
Gramd3	-2.91351314429112	-0.899761412207549	0.556995159938008	0	-1.18445406686478	-0.87028898267558
Larp4b	-2.18513485821834	-0.771224067606471	0.471303596870622	0	-1.18420820497182	-0.870201672283205
Mier3	-2.87066736275743	-0.814069849140163	0.514149378404316	0	-1.18396459724734	-0.870116988448955
Snx4	-2.09944329515095	-0.685532504539085	0.42845781533693	0	-1.18327503852338	-0.869580721827544
Phactr4	-0.728378286072777	0.942607193741247	2.31367220281942	0	1.18311103296804	0.869580721827544
Usp1	-0.685532504539085	0.985452975274938	2.48505532895419	0	1.18291363827478	0.869580721827544
Pisd	-0.514149378404313	0.771224067606475	1.88521438748249	0	1.18273144551981	0.869580721827544
Mdh2	-2.01375173208356	-0.685532504539085	0.42845781533693	0	-1.18265103125518	-0.869580721827544
4632411B12Rik	-2.48505532895419	-0.814069849140163	0.514149378404316	0	-1.18177303068999	-0.868749240714175
Nedd8	-1.75667704288141	-0.642686723005391	0.385612033803236	0	-1.18154166703075	-0.868678835519703
Tle1	-2.57074689202157	-0.899761412207549	0.556995159938008	0	-1.18115049488656	-0.868426583606182
Zmynd8	-2.48505532895419	-0.814069849140163	0.514149378404316	0	-1.18098431183695	-0.868426583606182
Prrc1	-2.27082642128572	-0.728378286072777	0.42845781533693	0	-1.18041333311273	-0.867956475149238
Sec22b	-2.74213001815634	-0.814069849140163	0.556995159938008	0	-1.17996124122912	-0.867626267955297
r_MTE2a	-1.88521438748249	-0.685532504539085	0.42845781533693	0	-1.17965335785817	-0.867465739090413
Tfpi	-2.65643845508896	-0.942607193741243	0.599840941471703	0	-1.1792625782352	-0.867207662368682
Phip	-2.27082642128572	-0.814069849140163	0.514149378404316	0	-1.17899668383153	-0.867096503845648
Fasn	-2.05659751361726	-0.728378286072777	0.471303596870622	0	-1.17707643163896	-0.86503890694739
Arfgap2	-2.48505532895419	-0.856915630673857	0.556995159938008	0	-1.17648458365677	-0.86454430525308
Lpin1	-2.27082642128572	-0.771224067606471	0.471303596870622	0	-1.17554212470198	-0.863637154643634
r_CT-rich	-0.428457815336927	0.642686723005394	1.67098547981402	0	1.17388196128511	0.861885388915578
Atp5e	-1.62813969828033	-0.599840941471699	0.385612033803236	0	-1.17282945496841	-0.860848687287268
Cdc42ep3	-2.48505532895419	-0.814069849140163	0.514149378404316	0	-1.17177456675758	-0.859900706489017
Slc17a5	-4.11319502723453	-2.22798063975203	0.985452975274938	0	-1.17168064517287	-0.859900706489017
Dnajc7	-0.514149378404313	0.771224067606475	2.05659751361726	0	1.17133953326718	0.85970128513584
Ikbkap	-2.61359267355527	-0.771224067606471	0.514149378404316	0	-1.17103539602656	-0.859545362429427
6720456B07Rik	-1.84236860594879	-0.642686723005391	0.385612033803236	0	-1.17074784465203	-0.859408938747522
Pex19	-2.35651798435311	-0.771224067606471	0.471303596870622	0	-1.17035688514166	-0.859150822193288
Pak2	-2.14228907668465	-0.728378286072777	0.471303596870622	0	-1.1696289430746	-0.858496202525245
r_RMER12B	-2.35651798435311	-0.814069849140163	0.514149378404316	0	-1.16920081366724	-0.858194360211446
4933433P14Rik	-2.27082642128572	-0.728378286072777	0.471303596870622	0	-1.16900357603141	-0.858164164349884
Foxn3	-2.48505532895419	-0.856915630673857	0.556995159938008	0	-1.16791747255424	-0.85708819605859
2210013O21Rik	-2.31367220281942	-0.856915630673857	0.514149378404316	0	-1.16732733652019	-0.856595764548211
Skp1a	-1.75667704288141	-0.642686723005391	0.42845781533693	0	-1.16649182613841	-0.855814648210806
Pnpla2	-2.52790111048788	-0.728378286072777	0.471303596870622	0	-1.16611976058451	-0.855682243165694
Sra1	-2.27082642128572	-0.771224067606471	0.514149378404316	0	-1.16603609714179	-0.855682243165694
Hnrnpc	-0.471303596870618	0.642686723005394	1.67098547981402	0	1.16490973890692	0.85455901798799
Pdap1	-0.428457815336927	0.599840941471703	1.62813969828033	0	1.16281970236037	0.852301866166166
Nsg1	-3.64189143036388	-1.07114453834232	0.685532504539089	0	-1.16252485790427	-0.852173188940524
Magoh	-0.728378286072777	0.985452975274938	2.31367220281942	0	1.16226721548225	0.852173188940524
AI837181	-2.52790111048788	-0.771224067606471	0.514149378404316	0	-1.16219526353779	-0.852173188940524
r_L1ME3B	-2.65643845508896	-0.856915630673857	0.556995159938008	0	-1.16195354445367	-0.852090736120926
Cox6a1	-1.7995228244151	-0.642686723005391	0.42845781533693	0	-1.16095874485367	-0.85117927586997
Eps8	-2.48505532895419	-0.771224067606471	0.514149378404316	0	-1.16083548759019	-0.85117927586997
Nbeal1	-2.3993637658868	-0.814069849140163	0.514149378404316	0	-1.15990752128777	-0.850352978780342
Shfm1	-1.62813969828033	-0.642686723005391	0.385612033803236	0	-1.15978980230872	-0.850352978780342
Slc30a9	-2.22798063975203	-0.728378286072777	0.471303596870622	0	-1.15875469168749	-0.849337279973975
Cisd1	-0.514149378404313	0.72837828607278	1.88521438748249	0	1.15787188787278	0.848500740629784
Eif2a	-0.685532504539085	0.985452975274938	2.31367220281942	0	1.15216915060038	0.841991966448127
Dph3	-0.514149378404313	0.72837828607278	1.7995228244151	0	1.1511965278456	0.841049531562325
Polr2e	-0.514149378404313	0.72837828607278	1.8423686059488	0	1.15091836554151	0.840924699477996
Rab3gap2	-2.44220954742049	-0.814069849140163	0.556995159938008	0	-1.15069133809444	-0.840860040906364
Ddx58	-1.07114453834232	1.11399031987602	3.34197095962804	0	1.15025968280862	0.840554486298976
2310045N01Rik	-0.599840941471699	0.814069849140166	1.97090595054988	0	1.14915018405937	0.839559317123579
Ppp4r1	-2.48505532895419	-0.771224067606471	0.514149378404316	0	-1.14907008144731	-0.839559317123579
Me2	-2.57074689202157	-0.856915630673857	0.556995159938008	0	-1.14855556882306	-0.839156251941032
Max	-2.22798063975203	-0.728378286072777	0.471303596870622	0	-1.14763648623214	-0.838276998436732
Eif3b	-2.01375173208356	-0.685532504539085	0.42845781533693	0	-1.14612344166165	-0.836698552231467
Tuba1b	-2.01375173208356	-0.771224067606471	0.471303596870622	0	-1.14586070836668	-0.836591945069991
Gm12070	-0.514149378404313	0.72837828607278	1.8423686059488	0	1.14562287190089	0.836514619745147
Arhgap12	-0.685532504539085	0.942607193741247	2.3993637658868	0	1.14456882208812	0.835476543977569
Eri3	-2.61359267355527	-0.814069849140163	0.599840941471703	0	-1.14386718679396	-0.834853306597863
Cggbp1	-2.78497579969004	-1.02829875680863	0.685532504539089	0	-1.1432780991403	-0.83436256440384
Ppp1cb	-2.35651798435311	-0.856915630673857	0.514149378404316	0	-1.14280910334041	-0.83420969193167
r_(TCTCTG)n	-2.22798063975203	-0.771224067606471	0.514149378404316	0	-1.14265073687549	-0.83420969193167
Sf3b2	-2.09944329515095	-0.685532504539085	0.471303596870622	0	-1.14248547433738	-0.83420969193167
Sfpq	-2.01375173208356	-0.685532504539085	0.471303596870622	0	-1.14245971130069	-0.83420969193167
Ssr2	-0.514149378404313	0.685532504539089	1.7995228244151	0	1.14180120525985	0.833825785739879
Mettl9	-2.48505532895419	-0.771224067606471	0.514149378404316	0	-1.14167554487621	-0.833825785739879
Psmd14	-0.514149378404313	0.72837828607278	1.8423686059488	0	1.14147721136963	0.833825785739879
Rab8b	-2.57074689202157	-0.899761412207549	0.599840941471703	0	-1.14144538202765	-0.833825785739879
Tardbp	-2.01375173208356	-0.685532504539085	0.471303596870622	0	-1.14050447526642	-0.832921204659914
Rnf220	-0.642686723005391	0.856915630673861	2.27082642128573	0	1.13988978102046	0.832400397238656
Cul3	-2.14228907668465	-0.685532504539085	0.471303596870622	0	-1.13926534523765	-0.832042403425229
Ptrh1	-2.48505532895419	-0.728378286072777	0.514149378404316	0	-1.13924151185564	-0.832042403425229
Snap23	-0.599840941471699	0.899761412207552	2.09944329515095	0	1.13863926145399	0.831536260897794
D14Abb1e	-0.599840941471699	0.814069849140166	2.01375173208357	0	1.13825506426584	0.831286606313112
Hist3h2a	-2.48505532895419	-0.814069849140163	0.556995159938008	0	-1.13760042919179	-0.830718870624532
Mapkapk3	-0.814069849140163	1.02829875680863	2.18513485821834	0	1.13706809575829	0.830294994506567
r_L1M2b	-2.3993637658868	-0.728378286072777	0.514149378404316	0	-1.13670470603193	-0.83006982090736
Mfap3	-2.52790111048788	-0.856915630673857	0.556995159938008	0	-1.13627590675883	-0.82976771654085
Otud4	-0.771224067606471	0.985452975274938	2.48505532895419	0	1.13555608928031	0.829123374164619
2400001E08Rik	-2.22798063975203	-0.856915630673857	0.556995159938008	0	-1.13525187414213	-0.82896779145196
Fndc3a	-2.61359267355527	-0.771224067606471	0.556995159938008	0	-1.13448363992475	-0.828266542917947
r_(TTTG)n	-1.88521438748249	-0.642686723005391	0.42845781533693	0	-1.13387328971359	-0.82775097376001
Tmem120a	-2.22798063975203	-0.728378286072777	0.514149378404316	0	-1.13367985932605	-0.827725668869811
G3bp1	-0.514149378404313	0.642686723005394	1.71383126134772	0	1.13164869013325	0.825539283868815
Rnaset2a	-2.3993637658868	-0.771224067606471	0.556995159938008	0	-1.13028253099442	-0.824134824997719
Ctdsp1	-2.61359267355527	-0.771224067606471	0.556995159938008	0	-1.12995834580313	-0.823955921001586
Zbed6	-2.87066736275743	-0.771224067606471	0.556995159938008	0	-1.12933650818397	-0.823426932814945
D10Wsu52e	-0.471303596870618	0.642686723005394	1.71383126134772	0	1.12897561506526	0.823204853587998
Nudt5	-0.599840941471699	0.814069849140166	2.01375173208357	0	1.12774607898134	0.822063067740231
r_MERVL_2A-int	-0.556995159938004	0.771224067606475	1.92806016901618	0	1.12766062570179	0.822063067740231
